label,message
ham,Just arrived at Heathrow. Where are you parked?
ham,Can you pick up some milk on the way home? We're completely out.
ham,As I entered the house I turned on all the lights and sat on the sofa
ham,"Sure, let me know when you're free to talk this week."
spam,Sunshine Quiz! Win a super prize guaranteed. Question: what colour is the sky? Text SKY to 88600. 1.50 per msg
ham,Can you send me the quarterly report by end of day? Thanks
ham,That's so funny I literally can't stop laughing lol
ham,The kids absolutely loved the film. Thanks for the recommendation!
spam,Sunshine Quiz! Win a super prize guaranteed. Question: what colour is the sky? Text SKY to 88600. 1.50 per msg T&Cs apply.
spam,WINNER!! As a valued network customer you have been selected 2 receivea £900 prize reward! To claim call 09061701461
ham,"Let me know when you've arrived safely, just to put my mind at rest."
ham,Flight landed early. See you at arrivals in 20 mins.
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,Can you look after my cat this weekend while I'm away visiting family?
spam,Congratulations ur awarded 500 of bonus points. call customer service 09061743810 Pobox279BRISTOL18WX Valid today only!
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
spam,"DOUBLE MINUTES DOUBLE TEXTS for 3 months for FREE from Orange today, call Mobile Upgrades FREE on 0800 073 5995 to get upgrade"
ham,Ok lar... Joking wif u oni...
ham,Happy birthday! Hope you have an amazing day with lots of cake!
ham,"Reminder: doctor appointment at 3pm tomorrow, don't forget!"
ham,Did you catch the bus? Or are you still at home waiting for me?
spam,Free entry in 2 a weekly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question
ham,I just got back from the gym. So tired but feel great!
ham,Ok lar... Joking wif u oni...
ham,Can you send me the quarterly report by end of day? Thanks
ham,That's so funny I literally can't stop laughing lol
ham,I just got back from the gym. So tired but feel great!
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,Just sent you the email with all the documents attached.
ham,No worries at all! See you tomorrow bright and early.
ham,"Reminder: doctor appointment at 3pm tomorrow, don't forget!"
ham,Fine if that's the way u feel. That's the way its gota b
ham,I just got back from the gym. So tired but feel great!
ham,I finished the coding assignment. Can we review it together tomorrow?
ham,Working late tonight so probably won't be back until 9.
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,The restaurant was fully booked so I made a reservation for next week instead.
ham,Sounds like a great plan! Really looking forward to it.
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,Just sent you the email with all the documents attached.
ham,Sounds like a great plan! Really looking forward to it.
ham,Not feeling great today. Going to work from home if that's ok.
spam,Had your mobile 11 months or more? U R entitled to update to the latest colour mobiles with camera for free! Call The Mobile Update Co FREE on 08002986030
ham,As I entered the house I turned on all the lights and sat on the sofa
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 5/9/03 This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,Thanks for the invite but I already have plans with the family.
ham,I'm still at the library studying. Home around 6 for dinner.
ham,How was your weekend? Did you end up going to that festival?
ham,Just arrived at Heathrow. Where are you parked?
ham,Are you coming to the leaving party on Friday? Should be a good night.
spam,Your loan of up to £500 is pre-approved. No credit check needed. Reply YES to activate or call 0845 519 2903
ham,How was your weekend? Did you end up going to that festival?
ham,Flight landed early. See you at arrivals in 20 mins.
ham,Dinner tonight at 7? Let me know if that still works for you.
ham,Sounds like a great plan! Really looking forward to it.
ham,What time do you want to meet up tomorrow at the gym?
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,How was your weekend? Did you end up going to that festival?
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
spam,You have an important customer service announcement. Call freephone 0800 542 0825 NOW. Or ignore this message at your peril 18+ only.
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,Is that seriously how you spell his name?
ham,I've been searching for the right words to thank you for this breather.
ham,Can you pick up some milk on the way home? We're completely out.
ham,Working late tonight so probably won't be back until 9.
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Not feeling great today. Going to work from home if that's ok.
ham,The restaurant was fully booked so I made a reservation for next week instead.
ham,Just arrived at Heathrow. Where are you parked?
ham,"Package arrived safely, thank you so much for sending it."
ham,Fine if that's the way u feel. That's the way its gota b
spam,You have been pre-approved for a personal loan of £5000. No credit checks needed. Call 0800 195 0089 today
ham,Just sent you the email with all the documents attached.
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
spam,"Our records show you may be due PPI compensation up to £4,200! Call us FREE 0800 197 3805 today. Stop msg reply STOP 18+ only."
ham,Can you send me the quarterly report by end of day? Thanks
ham,Sounds like a great plan! Really looking forward to it.
ham,Just had the best coffee at this new cafe near the office.
spam,CLAIM YOUR FREE PRIZE! You have been randomly selected to win a Sony PlayStation 5. Call 0906 472 1234 to claim
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,Flight landed early. See you at arrivals in 20 mins.
ham,Can you help me move some furniture this Saturday? Won't take long.
spam,"You've been selected for a £500 Tesco gift card reward! To claim your prize, please call 09050000327 before 12pm tomorrow."
ham,Working late tonight so probably won't be back until 9.
ham,Can you send me the quarterly report by end of day? Thanks
spam,CONGRATULATIONS! Nokia 3650 video camera phone is your prize! Reply or call 08718726978 to claim!
ham,Not feeling great today. Going to work from home if that's ok.
spam,This is the 2nd time we have tried 2 contact u. U have WON the £750 Superstore Gift Card. To claim call 09061743890 now
ham,Can you pick up some milk on the way home? We're completely out.
ham,I'm still at the library studying. Home around 6 for dinner.
spam,NEW SEXY CHAT: Talk to gorgeous girls and guys! Call 0909 120 0440. Charged at 150ppm. Must be 18+
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Fine if that's the way u feel. That's the way its gota b
ham,As I entered the house I turned on all the lights and sat on the sofa
ham,Can you call me when you get a chance? Need to talk.
ham,As I entered the house I turned on all the lights and sat on the sofa
ham,Sounds like a great plan! Really looking forward to it.
ham,Working late tonight so probably won't be back until 9.
ham,I just got back from the gym. So tired but feel great!
ham,"Finally finished that book you recommended. You were right, it was brilliant."
spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/½hour proof id@gmail"
ham,Ok lar... Joking wif u oni...
ham,I've been searching for the right words to thank you for this breather.
ham,I finished the coding assignment. Can we review it together tomorrow?
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min18+
ham,That's so funny I literally can't stop laughing lol
ham,Ok lar... Joking wif u oni...
spam,CONGRATULATIONS! Nokia 3650 video camera phone is your prize! Reply or call 08718726978 to claim!
ham,Did you catch the bus? Or are you still at home waiting for me?
ham,Just sent you the email with all the documents attached.
ham,"Reminder: doctor appointment at 3pm tomorrow, don't forget!"
ham,Not feeling great today. Going to work from home if that's ok.
ham,"Let me know when you've arrived safely, just to put my mind at rest."
ham,"Sure, let me know when you're free to talk this week."
ham,Can you call me when you get a chance? Need to talk.
spam,Congratulations ur awarded 500 of bonus points. call customer service 09061743810 Pobox279BRISTOL18WX
ham,Not feeling great today. Going to work from home if that's ok.
ham,I've been searching for the right words to thank you for this breather.
ham,Is that seriously how you spell his name?
ham,Working late tonight so probably won't be back until 9.
ham,Ok lar... Joking wif u oni...
ham,"Package arrived safely, thank you so much for sending it."
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,Not feeling great today. Going to work from home if that's ok.
ham,The kids absolutely loved the film. Thanks for the recommendation!
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,Thanks for the invite but I already have plans with the family.
ham,No worries at all! See you tomorrow bright and early.
ham,I've been searching for the right words to thank you for this breather.
ham,How was your weekend? Did you end up going to that festival?
ham,No worries at all! See you tomorrow bright and early.
ham,Did you watch the match last night? What a game! We won!
ham,I've got a spare ticket for the concert if you want to come?
ham,Did you watch the match last night? What a game! We won!
ham,Sounds like a great plan! Really looking forward to it.
ham,I'm still at the library studying. Home around 6 for dinner.
ham,Working late tonight so probably won't be back until 9.
ham,Just checking in to see how you're getting on with the project.
ham,How was your weekend? Did you end up going to that festival?
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
spam,You have an important customer service announcement. Call freephone 0800 542 0825 NOW. Or ignore this message at your peril
ham,Just checking in to see how you're getting on with the project.
